state,county,population,age_group,gender_name
Colorado,Bent,522,65 years and over,Female
Colorado,Bent,146,85 years and over,Other
Colorado,Bent,54,85 years and over,Male
Colorado,Bent,92,85 years and over,Female
Colorado,Bent,5113,16 years and over,Other
Colorado,Bent,3484,16 years and over,Male
Colorado,Bent,1629,16 years and over,Female
Colorado,Bent,5005,18 years and over,Other
Colorado,Bent,3421,18 years and over,Male
Colorado,Bent,1584,18 years and over,Female
Colorado,Bent,2549,15 to 44 years,Other
Colorado,Bent,1947,15 to 44 years,Male
Colorado,Bent,602,15 to 44 years,Female
Colorado,Bent,41,Median age,Other
Colorado,Bent,40,Median age,Male
Colorado,Bent,47,Median age,Female
Colorado,Boulder,326078,All Ages,Other
Colorado,Boulder,164069,All Ages,Male
Colorado,Boulder,162009,All Ages,Female
Colorado,Boulder,14494,Age 0 to 4 years,Other
Colorado,Boulder,7441,Age 0 to 4 years,Male
Colorado,Boulder,7053,Age 0 to 4 years,Female
Colorado,Boulder,16890,Age 5 to 9 years,Other
Colorado,Boulder,8687,Age 5 to 9 years,Male
Colorado,Boulder,8203,Age 5 to 9 years,Female
Colorado,Boulder,19016,Age 10 to 14 years,Other
Colorado,Boulder,9655,Age 10 to 14 years,Male
Colorado,Boulder,9361,Age 10 to 14 years,Female
Colorado,Boulder,26658,Age 15 to 19 years,Other
Colorado,Boulder,13523,Age 15 to 19 years,Male
Colorado,Boulder,13135,Age 15 to 19 years,Female
Colorado,Boulder,33488,Age 20 to 24 years,Other
Colorado,Boulder,17561,Age 20 to 24 years,Male
Colorado,Boulder,15927,Age 20 to 24 years,Female
Colorado,Boulder,24846,Age 25 to 29 years,Other
Colorado,Boulder,13629,Age 25 to 29 years,Male
Colorado,Boulder,11217,Age 25 to 29 years,Female
Colorado,Boulder,20906,Age 30 to 34 years,Other
Colorado,Boulder,11241,Age 30 to 34 years,Male
Colorado,Boulder,9665,Age 30 to 34 years,Female
Colorado,Boulder,20506,Age 35 to 39 years,Other
Colorado,Boulder,10365,Age 35 to 39 years,Male
Colorado,Boulder,10141,Age 35 to 39 years,Female
Colorado,Boulder,20161,Age 40 to 44 years,Other
Colorado,Boulder,10055,Age 40 to 44 years,Male
Colorado,Boulder,10106,Age 40 to 44 years,Female
Colorado,Boulder,21575,Age 45 to 49 years,Other
Colorado,Boulder,10809,Age 45 to 49 years,Male
Colorado,Boulder,10766,Age 45 to 49 years,Female
Colorado,Boulder,19994,Age 50 to 54 years,Other
Colorado,Boulder,9855,Age 50 to 54 years,Male
Colorado,Boulder,10139,Age 50 to 54 years,Female
Colorado,Boulder,21142,Age 55 to 59 years,Other
Colorado,Boulder,10382,Age 55 to 59 years,Male
Colorado,Boulder,10760,Age 55 to 59 years,Female
Colorado,Boulder,19916,Age 60 to 64 years,Other
Colorado,Boulder,9619,Age 60 to 64 years,Male
Colorado,Boulder,10297,Age 60 to 64 years,Female
Colorado,Boulder,16753,Age 65 to 69 years,Other
Colorado,Boulder,8062,Age 65 to 69 years,Male
Colorado,Boulder,8691,Age 65 to 69 years,Female
Colorado,Boulder,12086,Age 70 to 74 years,Other
Colorado,Boulder,5816,Age 70 to 74 years,Male
Colorado,Boulder,6270,Age 70 to 74 years,Female
Colorado,Boulder,7500,Age 75 to 79 years,Other
Colorado,Boulder,3405,Age 75 to 79 years,Male
Colorado,Boulder,4095,Age 75 to 79 years,Female
Colorado,Boulder,4909,Age 80 to 84 years,Other
Colorado,Boulder,2144,Age 80 to 84 years,Male
Colorado,Boulder,2765,Age 80 to 84 years,Female
Colorado,Boulder,5238,Age 85 years and older,Other
Colorado,Boulder,1820,Age 85 years and older,Male
Colorado,Boulder,3418,Age 85 years and older,Female
Colorado,Boulder,61951,Under 18 years,Other
Colorado,Boulder,31752,Under 18 years,Male
Colorado,Boulder,30199,Under 18 years,Female
Colorado,Boulder,31987,5 to 13 years,Other
Colorado,Boulder,16354,5 to 13 years,Male
Colorado,Boulder,15633,5 to 13 years,Female
Colorado,Boulder,15470,14 to 17 years,Other
Colorado,Boulder,7957,14 to 17 years,Male
Colorado,Boulder,7513,14 to 17 years,Female
Colorado,Boulder,217641,18 to 64 years,Other
Colorado,Boulder,111070,18 to 64 years,Male
Colorado,Boulder,106571,18 to 64 years,Female
Colorado,Boulder,48595,18 to 24 years,Other
Colorado,Boulder,25115,18 to 24 years,Male
Colorado,Boulder,23480,18 to 24 years,Female
Colorado,Boulder,86419,25 to 44 years,Other
Colorado,Boulder,45290,25 to 44 years,Male
Colorado,Boulder,41129,25 to 44 years,Female
Colorado,Boulder,82627,45 to 64 years,Other
Colorado,Boulder,40665,45 to 64 years,Male
Colorado,Boulder,41962,45 to 64 years,Female
Colorado,Boulder,46486,65 years and over,Other
Colorado,Boulder,21247,65 years and over,Male
Colorado,Boulder,25239,65 years and over,Female
Colorado,Boulder,5238,85 years and over,Other
Colorado,Boulder,1820,85 years and over,Male
Colorado,Boulder,3418,85 years and over,Female
Colorado,Boulder,271774,16 years and over,Other
Colorado,Boulder,136249,16 years and over,Male
Colorado,Boulder,135525,16 years and over,Female
Colorado,Boulder,264127,18 years and over,Other
Colorado,Boulder,132317,18 years and over,Male
Colorado,Boulder,131810,18 years and over,Female
Colorado,Boulder,146565,15 to 44 years,Other
Colorado,Boulder,76374,15 to 44 years,Male
Colorado,Boulder,70191,15 to 44 years,Female
Colorado,Boulder,37,Median age,Other
Colorado,Boulder,35,Median age,Male
Colorado,Boulder,38,Median age,Female
Colorado,Broomfield,69267,All Ages,Other
Colorado,Broomfield,34441,All Ages,Male
Colorado,Broomfield,34826,All Ages,Female
Colorado,Broomfield,3722,Age 0 to 4 years,Other
Colorado,Broomfield,1866,Age 0 to 4 years,Male
Colorado,Broomfield,1856,Age 0 to 4 years,Female
Colorado,Broomfield,4340,Age 5 to 9 years,Other
Colorado,Broomfield,2235,Age 5 to 9 years,Male
Colorado,Broomfield,2105,Age 5 to 9 years,Female
Colorado,Broomfield,4990,Age 10 to 14 years,Other
Colorado,Broomfield,2542,Age 10 to 14 years,Male
Colorado,Broomfield,2448,Age 10 to 14 years,Female
Colorado,Broomfield,4407,Age 15 to 19 years,Other
Colorado,Broomfield,2248,Age 15 to 19 years,Male
Colorado,Broomfield,2159,Age 15 to 19 years,Female
Colorado,Broomfield,3765,Age 20 to 24 years,Other
Colorado,Broomfield,1911,Age 20 to 24 years,Male
Colorado,Broomfield,1854,Age 20 to 24 years,Female
Colorado,Broomfield,5454,Age 25 to 29 years,Other
Colorado,Broomfield,2889,Age 25 to 29 years,Male
Colorado,Broomfield,2565,Age 25 to 29 years,Female
Colorado,Broomfield,5077,Age 30 to 34 years,Other
Colorado,Broomfield,2699,Age 30 to 34 years,Male
Colorado,Broomfield,2378,Age 30 to 34 years,Female
Colorado,Broomfield,5049,Age 35 to 39 years,Other
Colorado,Broomfield,2547,Age 35 to 39 years,Male
Colorado,Broomfield,2502,Age 35 to 39 years,Female
Colorado,Broomfield,5242,Age 40 to 44 years,Other
Colorado,Broomfield,2635,Age 40 to 44 years,Male
Colorado,Broomfield,2607,Age 40 to 44 years,Female
Colorado,Broomfield,5162,Age 45 to 49 years,Other
Colorado,Broomfield,2614,Age 45 to 49 years,Male
Colorado,Broomfield,2548,Age 45 to 49 years,Female
Colorado,Broomfield,4394,Age 50 to 54 years,Other
Colorado,Broomfield,2189,Age 50 to 54 years,Male
Colorado,Broomfield,2205,Age 50 to 54 years,Female
Colorado,Broomfield,4234,Age 55 to 59 years,Other
Colorado,Broomfield,2117,Age 55 to 59 years,Male
Colorado,Broomfield,2117,Age 55 to 59 years,Female
Colorado,Broomfield,3839,Age 60 to 64 years,Other
Colorado,Broomfield,1847,Age 60 to 64 years,Male
Colorado,Broomfield,1992,Age 60 to 64 years,Female
Colorado,Broomfield,3208,Age 65 to 69 years,Other
Colorado,Broomfield,1432,Age 65 to 69 years,Male
Colorado,Broomfield,1776,Age 65 to 69 years,Female
Colorado,Broomfield,2612,Age 70 to 74 years,Other
Colorado,Broomfield,1180,Age 70 to 74 years,Male
Colorado,Broomfield,1432,Age 70 to 74 years,Female
Colorado,Broomfield,1573,Age 75 to 79 years,Other
Colorado,Broomfield,697,Age 75 to 79 years,Male
Colorado,Broomfield,876,Age 75 to 79 years,Female
Colorado,Broomfield,1099,Age 80 to 84 years,Other
Colorado,Broomfield,433,Age 80 to 84 years,Male
Colorado,Broomfield,666,Age 80 to 84 years,Female
Colorado,Broomfield,1100,Age 85 years and older,Other
Colorado,Broomfield,360,Age 85 years and older,Male
Colorado,Broomfield,740,Age 85 years and older,Female
Colorado,Broomfield,16005,Under 18 years,Other
Colorado,Broomfield,8166,Under 18 years,Male
Colorado,Broomfield,7839,Under 18 years,Female
Colorado,Broomfield,8302,5 to 13 years,Other
Colorado,Broomfield,4234,5 to 13 years,Male
Colorado,Broomfield,4068,5 to 13 years,Female
Colorado,Broomfield,3981,14 to 17 years,Other
Colorado,Broomfield,2066,14 to 17 years,Male
Colorado,Broomfield,1915,14 to 17 years,Female
Colorado,Broomfield,43670,18 to 64 years,Other
Colorado,Broomfield,22173,18 to 64 years,Male
Colorado,Broomfield,21497,18 to 64 years,Female
Colorado,Broomfield,5219,18 to 24 years,Other
Colorado,Broomfield,2636,18 to 24 years,Male
Colorado,Broomfield,2583,18 to 24 years,Female
Colorado,Broomfield,20822,25 to 44 years,Other
Colorado,Broomfield,10770,25 to 44 years,Male
Colorado,Broomfield,10052,25 to 44 years,Female
Colorado,Broomfield,17629,45 to 64 years,Other
Colorado,Broomfield,8767,45 to 64 years,Male
Colorado,Broomfield,8862,45 to 64 years,Female
Colorado,Broomfield,9592,65 years and over,Other
Colorado,Broomfield,4102,65 years and over,Male
Colorado,Broomfield,5490,65 years and over,Female
Colorado,Broomfield,1100,85 years and over,Other
Colorado,Broomfield,360,85 years and over,Male
Colorado,Broomfield,740,85 years and over,Female
Colorado,Broomfield,55204,16 years and over,Other
Colorado,Broomfield,27277,16 years and over,Male
Colorado,Broomfield,27927,16 years and over,Female
Colorado,Broomfield,53262,18 years and over,Other
Colorado,Broomfield,26275,18 years and over,Male
Colorado,Broomfield,26987,18 years and over,Female
Colorado,Broomfield,28994,15 to 44 years,Other
Colorado,Broomfield,14929,15 to 44 years,Male
Colorado,Broomfield,14065,15 to 44 years,Female
Colorado,Broomfield,38,Median age,Other
Colorado,Broomfield,37,Median age,Male
Colorado,Broomfield,39,Median age,Female
Colorado,Chaffee,20027,All Ages,Other
Colorado,Chaffee,10582,All Ages,Male
Colorado,Chaffee,9445,All Ages,Female
Colorado,Chaffee,746,Age 0 to 4 years,Other
Colorado,Chaffee,390,Age 0 to 4 years,Male
Colorado,Chaffee,356,Age 0 to 4 years,Female
Colorado,Chaffee,840,Age 5 to 9 years,Other
Colorado,Chaffee,432,Age 5 to 9 years,Male
Colorado,Chaffee,408,Age 5 to 9 years,Female
Colorado,Chaffee,873,Age 10 to 14 years,Other
Colorado,Chaffee,450,Age 10 to 14 years,Male
Colorado,Chaffee,423,Age 10 to 14 years,Female
Colorado,Chaffee,871,Age 15 to 19 years,Other
Colorado,Chaffee,467,Age 15 to 19 years,Male
Colorado,Chaffee,404,Age 15 to 19 years,Female
Colorado,Chaffee,911,Age 20 to 24 years,Other
Colorado,Chaffee,565,Age 20 to 24 years,Male
Colorado,Chaffee,346,Age 20 to 24 years,Female
Colorado,Chaffee,1283,Age 25 to 29 years,Other
Colorado,Chaffee,794,Age 25 to 29 years,Male
Colorado,Chaffee,489,Age 25 to 29 years,Female
Colorado,Chaffee,1238,Age 30 to 34 years,Other
Colorado,Chaffee,734,Age 30 to 34 years,Male
Colorado,Chaffee,504,Age 30 to 34 years,Female
Colorado,Chaffee,1271,Age 35 to 39 years,Other
Colorado,Chaffee,721,Age 35 to 39 years,Male
Colorado,Chaffee,550,Age 35 to 39 years,Female
Colorado,Chaffee,1143,Age 40 to 44 years,Other
Colorado,Chaffee,661,Age 40 to 44 years,Male
Colorado,Chaffee,482,Age 40 to 44 years,Female
Colorado,Chaffee,1228,Age 45 to 49 years,Other
Colorado,Chaffee,669,Age 45 to 49 years,Male
Colorado,Chaffee,559,Age 45 to 49 years,Female
Colorado,Chaffee,1201,Age 50 to 54 years,Other
Colorado,Chaffee,635,Age 50 to 54 years,Male
Colorado,Chaffee,566,Age 50 to 54 years,Female
Colorado,Chaffee,1552,Age 55 to 59 years,Other
Colorado,Chaffee,745,Age 55 to 59 years,Male
Colorado,Chaffee,807,Age 55 to 59 years,Female
Colorado,Chaffee,1786,Age 60 to 64 years,Other
Colorado,Chaffee,843,Age 60 to 64 years,Male
Colorado,Chaffee,943,Age 60 to 64 years,Female
Colorado,Chaffee,1798,Age 65 to 69 years,Other
Colorado,Chaffee,894,Age 65 to 69 years,Male
Colorado,Chaffee,904,Age 65 to 69 years,Female
Colorado,Chaffee,1389,Age 70 to 74 years,Other
Colorado,Chaffee,661,Age 70 to 74 years,Male
Colorado,Chaffee,728,Age 70 to 74 years,Female
Colorado,Chaffee,850,Age 75 to 79 years,Other
Colorado,Chaffee,451,Age 75 to 79 years,Male
Colorado,Chaffee,399,Age 75 to 79 years,Female
Colorado,Chaffee,492,Age 80 to 84 years,Other
Colorado,Chaffee,251,Age 80 to 84 years,Male
Colorado,Chaffee,241,Age 80 to 84 years,Female
Colorado,Chaffee,555,Age 85 years and older,Other
Colorado,Chaffee,219,Age 85 years and older,Male
Colorado,Chaffee,336,Age 85 years and older,Female
Colorado,Chaffee,3009,Under 18 years,Other
Colorado,Chaffee,1555,Under 18 years,Male
Colorado,Chaffee,1454,Under 18 years,Female
Colorado,Chaffee,1536,5 to 13 years,Other
Colorado,Chaffee,799,5 to 13 years,Male
Colorado,Chaffee,737,5 to 13 years,Female
Colorado,Chaffee,727,14 to 17 years,Other
Colorado,Chaffee,366,14 to 17 years,Male
Colorado,Chaffee,361,14 to 17 years,Female
Colorado,Chaffee,11934,18 to 64 years,Other
Colorado,Chaffee,6551,18 to 64 years,Male
Colorado,Chaffee,5383,18 to 64 years,Female
Colorado,Chaffee,1232,18 to 24 years,Other
Colorado,Chaffee,749,18 to 24 years,Male
Colorado,Chaffee,483,18 to 24 years,Female
Colorado,Chaffee,4935,25 to 44 years,Other
Colorado,Chaffee,2910,25 to 44 years,Male
Colorado,Chaffee,2025,25 to 44 years,Female
Colorado,Chaffee,5767,45 to 64 years,Other
Colorado,Chaffee,2892,45 to 64 years,Male
Colorado,Chaffee,2875,45 to 64 years,Female
Colorado,Chaffee,5084,65 years and over,Other
Colorado,Chaffee,2476,65 years and over,Male
Colorado,Chaffee,2608,65 years and over,Female
Colorado,Chaffee,555,85 years and over,Other
Colorado,Chaffee,219,85 years and over,Male
Colorado,Chaffee,336,85 years and over,Female
Colorado,Chaffee,17376,16 years and over,Other
Colorado,Chaffee,9207,16 years and over,Male
Colorado,Chaffee,8169,16 years and over,Female
Colorado,Chaffee,17018,18 years and over,Other
Colorado,Chaffee,9027,18 years and over,Male
Colorado,Chaffee,7991,18 years and over,Female
Colorado,Chaffee,6717,15 to 44 years,Other
Colorado,Chaffee,3942,15 to 44 years,Male
Colorado,Chaffee,2775,15 to 44 years,Female
Colorado,Chaffee,48,Median age,Other
Colorado,Chaffee,46,Median age,Male
Colorado,Chaffee,52,Median age,Female
Colorado,Cheyenne,1876,All Ages,Other
Colorado,Cheyenne,954,All Ages,Male
Colorado,Cheyenne,922,All Ages,Female
Colorado,Cheyenne,131,Age 0 to 4 years,Other
Colorado,Cheyenne,62,Age 0 to 4 years,Male
Colorado,Cheyenne,69,Age 0 to 4 years,Female
Colorado,Cheyenne,155,Age 5 to 9 years,Other
Colorado,Cheyenne,72,Age 5 to 9 years,Male
Colorado,Cheyenne,83,Age 5 to 9 years,Female
Colorado,Cheyenne,124,Age 10 to 14 years,Other
Colorado,Cheyenne,69,Age 10 to 14 years,Male
Colorado,Cheyenne,55,Age 10 to 14 years,Female
Colorado,Cheyenne,113,Age 15 to 19 years,Other
Colorado,Cheyenne,65,Age 15 to 19 years,Male
Colorado,Cheyenne,48,Age 15 to 19 years,Female
Colorado,Cheyenne,81,Age 20 to 24 years,Other
Colorado,Cheyenne,40,Age 20 to 24 years,Male
Colorado,Cheyenne,41,Age 20 to 24 years,Female
Colorado,Cheyenne,89,Age 25 to 29 years,Other
Colorado,Cheyenne,38,Age 25 to 29 years,Male
Colorado,Cheyenne,51,Age 25 to 29 years,Female
Colorado,Cheyenne,106,Age 30 to 34 years,Other
Colorado,Cheyenne,57,Age 30 to 34 years,Male
Colorado,Cheyenne,49,Age 30 to 34 years,Female
Colorado,Cheyenne,118,Age 35 to 39 years,Other
Colorado,Cheyenne,57,Age 35 to 39 years,Male
Colorado,Cheyenne,61,Age 35 to 39 years,Female
Colorado,Cheyenne,90,Age 40 to 44 years,Other
Colorado,Cheyenne,47,Age 40 to 44 years,Male
Colorado,Cheyenne,43,Age 40 to 44 years,Female
Colorado,Cheyenne,91,Age 45 to 49 years,Other
Colorado,Cheyenne,55,Age 45 to 49 years,Male
Colorado,Cheyenne,36,Age 45 to 49 years,Female
Colorado,Cheyenne,113,Age 50 to 54 years,Other
Colorado,Cheyenne,71,Age 50 to 54 years,Male
Colorado,Cheyenne,42,Age 50 to 54 years,Female
Colorado,Cheyenne,147,Age 55 to 59 years,Other
Colorado,Cheyenne,79,Age 55 to 59 years,Male
Colorado,Cheyenne,68,Age 55 to 59 years,Female
Colorado,Cheyenne,133,Age 60 to 64 years,Other
Colorado,Cheyenne,62,Age 60 to 64 years,Male
Colorado,Cheyenne,71,Age 60 to 64 years,Female
Colorado,Cheyenne,142,Age 65 to 69 years,Other
Colorado,Cheyenne,76,Age 65 to 69 years,Male
Colorado,Cheyenne,66,Age 65 to 69 years,Female
Colorado,Cheyenne,73,Age 70 to 74 years,Other
Colorado,Cheyenne,44,Age 70 to 74 years,Male
Colorado,Cheyenne,29,Age 70 to 74 years,Female
Colorado,Cheyenne,65,Age 75 to 79 years,Other
Colorado,Cheyenne,32,Age 75 to 79 years,Male
Colorado,Cheyenne,33,Age 75 to 79 years,Female
Colorado,Cheyenne,39,Age 80 to 84 years,Other
Colorado,Cheyenne,13,Age 80 to 84 years,Male
Colorado,Cheyenne,26,Age 80 to 84 years,Female
Colorado,Cheyenne,66,Age 85 years and older,Other
Colorado,Cheyenne,15,Age 85 years and older,Male
Colorado,Cheyenne,51,Age 85 years and older,Female
Colorado,Cheyenne,477,Under 18 years,Other
Colorado,Cheyenne,238,Under 18 years,Male
Colorado,Cheyenne,239,Under 18 years,Female
Colorado,Cheyenne,252,5 to 13 years,Other
Colorado,Cheyenne,51,14 to 17 years,Male
Colorado,Cheyenne,125,5 to 13 years,Male
Colorado,Cheyenne,127,5 to 13 years,Female
Colorado,Cheyenne,94,14 to 17 years,Other
Colorado,Cheyenne,43,14 to 17 years,Female
Colorado,Cheyenne,1014,18 to 64 years,Other
Colorado,Cheyenne,536,18 to 64 years,Male
Colorado,Cheyenne,478,18 to 64 years,Female
Colorado,Cheyenne,127,18 to 24 years,Other
Colorado,Cheyenne,70,18 to 24 years,Male
Colorado,Cheyenne,57,18 to 24 years,Female
Colorado,Cheyenne,403,25 to 44 years,Other
Colorado,Cheyenne,199,25 to 44 years,Male
Colorado,Cheyenne,204,25 to 44 years,Female
Colorado,Cheyenne,484,45 to 64 years,Other
Colorado,Cheyenne,267,45 to 64 years,Male
Colorado,Cheyenne,217,45 to 64 years,Female
Colorado,Cheyenne,385,65 years and over,Other
Colorado,Cheyenne,180,65 years and over,Male
Colorado,Cheyenne,205,65 years and over,Female
Colorado,Cheyenne,66,85 years and over,Other
Colorado,Cheyenne,15,85 years and over,Male
Colorado,Cheyenne,51,85 years and over,Female
Colorado,Cheyenne,1443,16 years and over,Other
Colorado,Cheyenne,739,16 years and over,Male
Colorado,Cheyenne,704,16 years and over,Female
Colorado,Cheyenne,1399,18 years and over,Other
Colorado,Cheyenne,716,18 years and over,Male
Colorado,Cheyenne,683,18 years and over,Female
Colorado,Cheyenne,597,15 to 44 years,Other
Colorado,Cheyenne,304,15 to 44 years,Male
Colorado,Cheyenne,293,15 to 44 years,Female
Colorado,Cheyenne,41,Median age,Other
Colorado,Cheyenne,41,Median age,Male
Colorado,Cheyenne,41,Median age,Female
Colorado,Clear Creek,9605,All Ages,Other
Colorado,Clear Creek,5067,All Ages,Male
Colorado,Clear Creek,4538,All Ages,Female
Colorado,Clear Creek,374,Age 0 to 4 years,Other
Colorado,Clear Creek,192,Age 0 to 4 years,Male
Colorado,Clear Creek,182,Age 0 to 4 years,Female
Colorado,Clear Creek,380,Age 5 to 9 years,Other
Colorado,Clear Creek,212,Age 5 to 9 years,Male
Colorado,Clear Creek,168,Age 5 to 9 years,Female
Colorado,Clear Creek,448,Age 10 to 14 years,Other
Colorado,Clear Creek,248,Age 10 to 14 years,Male
Colorado,Clear Creek,200,Age 10 to 14 years,Female
Colorado,Clear Creek,389,Age 15 to 19 years,Other
Colorado,Clear Creek,187,Age 15 to 19 years,Male
Colorado,Clear Creek,202,Age 15 to 19 years,Female
Colorado,Clear Creek,358,Age 20 to 24 years,Other
Colorado,Clear Creek,199,Age 20 to 24 years,Male
Colorado,Clear Creek,159,Age 20 to 24 years,Female
Colorado,Clear Creek,543,Age 25 to 29 years,Other
Colorado,Clear Creek,325,Age 25 to 29 years,Male
Colorado,Clear Creek,218,Age 25 to 29 years,Female
Colorado,Clear Creek,598,Age 30 to 34 years,Other
Colorado,Clear Creek,355,Age 30 to 34 years,Male
Colorado,Clear Creek,243,Age 30 to 34 years,Female
Colorado,Clear Creek,608,Age 35 to 39 years,Other
Colorado,Clear Creek,309,Age 35 to 39 years,Male
Colorado,Clear Creek,299,Age 35 to 39 years,Female
Colorado,Clear Creek,643,Age 40 to 44 years,Other
Colorado,Clear Creek,338,Age 40 to 44 years,Male
Colorado,Clear Creek,305,Age 40 to 44 years,Female
Colorado,Clear Creek,721,Age 45 to 49 years,Other
Colorado,Clear Creek,357,Age 45 to 49 years,Male
Colorado,Clear Creek,364,Age 45 to 49 years,Female
Colorado,Clear Creek,723,Age 50 to 54 years,Other
Colorado,Clear Creek,347,Age 50 to 54 years,Male
Colorado,Clear Creek,376,Age 50 to 54 years,Female
Colorado,Clear Creek,912,Age 55 to 59 years,Other
Colorado,Clear Creek,462,Age 55 to 59 years,Male
